run_time,station_id,station_name,target,target_label,ecmwf_param,valid_time,lead_hours,raw_forecast_c,bias_correction_c,forecast_c,persistence_c,forecast_lower_c,forecast_upper_c,uncertainty_c,bias_source,latest_observation_time,latest_observation_c
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-11 18:00:00,12.0,16.21048,4.259642333984375,20.4701220703125,12.41,14.627143096923827,26.31310104370117,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-11 21:00:00,15.0,16.486969,4.259642333984375,20.746611328125,12.41,14.903632354736327,26.58959030151367,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-12 00:00:00,18.0,12.198212,4.259642333984375,16.45785400390625,12.41,10.614875030517577,22.30083297729492,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-12 03:00:00,21.0,10.650696,4.259642333984375,14.910338134765624,12.41,9.067359161376952,20.753317108154295,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-12 06:00:00,24.0,9.963196,4.259642333984375,14.222838134765624,12.41,8.379859161376952,20.065817108154295,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-12 09:00:00,27.0,8.80069,4.029448999988634,12.83013869725426,12.41,6.987159723865587,18.67311767064293,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-12 12:00:00,30.0,7.7165833,3.7072720464732547,11.42385529842638,12.41,5.580876325037708,17.266834271815053,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-12 15:00:00,33.0,8.924713,3.410854939869139,12.335568074634764,12.41,6.492589101246092,18.178547048023436,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-12 18:00:00,36.0,17.405975,3.1381380365374376,20.544113378334313,12.41,14.701134404945641,26.387092351722984,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-12 21:00:00,39.0,15.230225,2.8872263728521004,18.1174509822271,12.41,12.27447200883843,23.960429955615773,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-13 00:00:00,42.0,12.158264,2.656376498113055,14.814640658269305,12.41,8.971661684880633,20.657619631657976,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-13 03:00:00,45.0,11.138214,2.443984360241517,13.582198471569642,12.41,7.73921949818097,19.425177444958315,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,min,Min,mn2t3,2026-04-13 06:00:00,48.0,9.66806,2.248574160081628,11.916634462816003,12.41,6.07365548942733,17.759613436204674,5.842978973388672,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-11 09:00:00,3.0,7.617157,4.164150390625,11.781307373046875,12.41,7.593668975830077,15.968945770263673,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-11 12:00:00,6.0,8.468414,4.164150390625,12.632564697265625,12.41,8.444926300048827,16.820203094482423,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-11 15:00:00,9.0,16.20288,4.164150390625,20.36703125,12.41,16.179392852783202,24.554669647216798,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-11 18:00:00,12.0,20.53598,4.164150390625,24.700130615234375,12.41,20.512492218017577,28.887769012451173,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-11 21:00:00,15.0,16.409973,4.164150390625,20.57412353515625,12.41,16.386485137939452,24.761761932373048,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-12 00:00:00,18.0,12.119141,4.164150390625,16.283291015625,12.41,12.095652618408202,20.470929412841798,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-12 03:00:00,21.0,10.624542,4.164150390625,14.788692626953125,12.41,10.601054229736327,18.976331024169923,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-12 06:00:00,24.0,9.980804,4.164150390625,14.144954833984375,12.41,9.957316436767577,18.332593231201173,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-12 09:00:00,27.0,8.981598,3.939117491963525,12.92071539235415,12.41,8.733076995137353,17.10835378957095,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-12 12:00:00,30.0,8.937714,3.6241630470497093,12.561876670096584,12.41,8.374238272879786,16.749515067313382,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-12 15:00:00,33.0,17.40628,3.3343909691440743,20.7406714867222,12.41,16.5530330895054,24.928309883938997,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-12 18:00:00,36.0,20.81607,3.067787787351462,23.883858343992088,12.41,19.69621994677529,28.071496741208886,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-12 21:00:00,39.0,15.053528,2.8225010190207622,17.876028851052013,12.41,13.688390453835215,22.06366724826881,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-13 00:00:00,42.0,12.121185,2.596826297835626,14.718011600570001,12.41,10.530373203353204,18.9056499977868,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-13 03:00:00,45.0,11.116425,2.3891955310862105,13.505620091633086,12.41,9.317981694416288,17.693258488849885,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
2026-04-12 08:20:13.763926,63777,Inaquito,prom,Prom,2t,2026-04-13 06:00:00,48.0,9.603638,2.198166003833208,11.801803699145708,12.41,7.61416530192891,15.989442096362506,4.187638397216798,median of 8 current-run overlap point(s),2026-04-12 07:00:00,12.41
